slate_date,game_date,player_name,player_id,player_key,team,opponent,projected_minutes,source_file,reason,candidate_actual_rows,created_at_utc
2026-06-09,2026-06-09,Iliana Rupert,iliana rupert,iliana rupert,GSV,PHX,21.27,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Juste Jocyte,juste jocyte,juste jocyte,GSV,PHX,9.85,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Kiana Williams,kiana williams,kiana williams,PHX,GSV,13.16,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Kyara Linskens,kyara linskens,kyara linskens,PHX,GSV,15.19,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Laeticia Amihere,laeticia amihere,laeticia amihere,GSV,PHX,9.53,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Liatu King,liatu king,liatu king,MIN,DAL,12.91,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Marta Suarez,marta suarez,marta suarez,PHX,GSV,13.07,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Miela Sowah,miela sowah,miela sowah,GSV,PHX,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Napheesa Collier,napheesa collier,napheesa collier,MIN,DAL,25.6,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Ndjakalenga Mwenentanda,ndjakalenga mwenentanda,ndjakalenga mwenentanda,GSV,PHX,8.25,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Odyssey Sims,odyssey sims,odyssey sims,DAL,MIN,15.64,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Peyton Williams,peyton williams,peyton williams,PHX,GSV,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Rickea Jackson,rickea jackson,rickea jackson,CHI,ATL,32.57,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Sami Whitcomb,sami whitcomb,sami whitcomb,PHX,GSV,25.4,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Saylor Poffenbarger,saylor poffenbarger,saylor poffenbarger,CHI,ATL,9.87,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-09,2026-06-09,Valeriane Ayayi,valeriane ayayi,valeriane ayayi,PHX,GSV,10.71,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260609.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Aneesah Morrow,aneesah morrow,aneesah morrow,CON,TOR,24.96,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Ashlon Jackson,ashlon jackson,ashlon jackson,CON,TOR,12.09,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Brittney Griner,brittney griner,brittney griner,CON,TOR,25.93,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Emma Cannon,emma cannon,emma cannon,LAS,SEA,8.22,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Ezi Magbegor,ezi magbegor,ezi magbegor,SEA,LAS,23.92,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Hailey Van Lith,hailey van lith,hailey van lith,CON,TOR,13.42,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Joyner Holmes,joyner holmes,joyner holmes,SEA,LAS,13.29,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Kate Martin,kate martin,kate martin,LAS,SEA,10.61,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Kiki Rice,kiki rice,kiki rice,TOR,CON,27.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Laura Ziegler,laura ziegler,laura ziegler,LAS,SEA,18.42,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Lexie Brown,lexie brown,lexie brown,SEA,LAS,12.59,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Mariella Fasoula,mariella fasoula,mariella fasoula,TOR,CON,11.57,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Nikolina Milic,nikolina milic,nikolina milic,TOR,CON,10.92,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Sania Feagin,sania feagin,sania feagin,LAS,SEA,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Shey Peddy,shey peddy,shey peddy,CON,TOR,21.2,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Ta'Niya Latson,ta'niya latson,ta'niya latson,LAS,SEA,11.22,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Taina Mair,taina mair,taina mair,SEA,LAS,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Taylor Thierry,taylor thierry,taylor thierry,SEA,LAS,11.8,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-10,2026-06-10,Temi Fagbenle,temi fagbenle,temi fagbenle,TOR,CON,15.06,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260610.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Alex Fowler,alex fowler,alex fowler,NYL,ATL,14.96,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Anneli Maley,anneli maley,anneli maley,NYL,ATL,11.12,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Aubrey Griffin,aubrey griffin,aubrey griffin,NYL,ATL,8.06,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Bree Hall,bree hall,bree hall,IND,CHI,16.15,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Brionna Jones,brionna jones,brionna jones,ATL,NYL,32.88,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Costanza Verona,costanza verona,costanza verona,DAL,PHX,21.7,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,CHI,IND,32.51,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Dana Evans,dana evans,dana evans,LVA,POR,20.58,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,DiJonai Carrington,dijonai carrington,dijonai carrington,CHI,IND,31.89,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Dulcy Fankam Mendjiadeu,dulcy fankam mendjiadeu,dulcy fankam mendjiadeu,DAL,PHX,20.45,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Grace VanSlooten,grace vanslooten,grace vanslooten,IND,CHI,11.74,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Haley Jones,haley jones,haley jones,POR,LVA,11.83,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Holly Winterburn,holly winterburn,holly winterburn,POR,LVA,11.37,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Janiah Barker,janiah barker,janiah barker,LVA,POR,21.37,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Jordan Harrison,jordan harrison,jordan harrison,POR,LVA,11.86,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Julie Vanloo,julie vanloo,julie vanloo,NYL,ATL,17.85,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Justine Pissott,justine pissott,justine pissott,IND,CHI,16.15,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Kamiah Smalls,kamiah smalls,kamiah smalls,POR,LVA,12.97,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Kiana Williams,kiana williams,kiana williams,PHX,DAL,12.21,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Kierstan Bell,kierstan bell,kierstan bell,LVA,POR,12.4,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Kyara Linskens,kyara linskens,kyara linskens,PHX,DAL,12.96,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Marta Suarez,marta suarez,marta suarez,PHX,DAL,12.47,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Odyssey Sims,odyssey sims,odyssey sims,DAL,PHX,15.21,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Rebecca Allen,rebecca allen,rebecca allen,NYL,ATL,11.01,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Rickea Jackson,rickea jackson,rickea jackson,CHI,IND,32.97,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,ATL,32.14,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Sami Whitcomb,sami whitcomb,sami whitcomb,PHX,DAL,21.56,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Saylor Poffenbarger,saylor poffenbarger,saylor poffenbarger,CHI,IND,8.83,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Shatori Walker-Kimbrough,shatori walker-kimbrough,shatori walker-kimbrough,IND,CHI,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Sophie Cunningham,sophie cunningham,sophie cunningham,IND,CHI,21.18,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Sug Sutton,sug sutton,sug sutton,POR,LVA,20.01,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-11,2026-06-11,Valeriane Ayayi,valeriane ayayi,valeriane ayayi,PHX,DAL,9.84,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260611.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Alex Wilson,alex wilson,alex wilson,WAS,TOR,11.06,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Alicia Florez Getino,alicia florez getino,alicia florez getino,WAS,TOR,23.86,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Ashten Prechtel,ashten prechtel,ashten prechtel,GSV,SEA,13.17,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Ezi Magbegor,ezi magbegor,ezi magbegor,SEA,GSV,22.4,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Iliana Rupert,iliana rupert,iliana rupert,GSV,SEA,15.57,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Joyner Holmes,joyner holmes,joyner holmes,SEA,GSV,13.44,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Juste Jocyte,juste jocyte,juste jocyte,GSV,SEA,10.74,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,TOR,25.1,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Kiki Rice,kiki rice,kiki rice,TOR,WAS,26.62,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Laeticia Amihere,laeticia amihere,laeticia amihere,GSV,SEA,9.76,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Lexie Brown,lexie brown,lexie brown,SEA,GSV,12.09,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Lucy Olsen,lucy olsen,lucy olsen,WAS,TOR,14.67,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Mariella Fasoula,mariella fasoula,mariella fasoula,TOR,WAS,11.04,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Miela Sowah,miela sowah,miela sowah,GSV,SEA,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Nadia Fingall,nadia fingall,nadia fingall,GSV,SEA,16.05,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Ndjakalenga Mwenentanda,ndjakalenga mwenentanda,ndjakalenga mwenentanda,GSV,SEA,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Nikolina Milic,nikolina milic,nikolina milic,TOR,WAS,10.17,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Nyara Sabally,nyara sabally,nyara sabally,TOR,WAS,26.17,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Rori Harmon,rori harmon,rori harmon,WAS,TOR,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Taina Mair,taina mair,taina mair,SEA,GSV,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,no_safe_player_match,0,2026-07-16T11:30:45Z
2026-06-12,2026-06-12,Taylor Thierry,taylor thierry,taylor thierry,SEA,GSV,12.12,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260612.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-13,2026-06-13,Ashlon Jackson,ashlon jackson,ashlon jackson,CON,IND,12.33,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
2026-06-13,2026-06-13,Bree Hall,bree hall,bree hall,IND,CON,22.19,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-07-16T11:30:45Z
