slate_date,game_date,player_name,player_id,player_key,team,opponent,stat,projected_value,source_file,reason,candidate_actual_rows,created_at_utc
2026-05-23,2026-05-23,Haley Jones,haley jones,haley jones,POR,TOR,rebounds,4.8,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Haley Jones,haley jones,haley jones,POR,TOR,assists,2.77,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Haley Jones,haley jones,haley jones,POR,TOR,threes_made,0.67,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Haley Jones,haley jones,haley jones,POR,TOR,steals,1.1,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Haley Jones,haley jones,haley jones,POR,TOR,blocks,0.85,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Julie Allemand,julie allemand,julie allemand,TOR,POR,points,8.13,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Julie Allemand,julie allemand,julie allemand,TOR,POR,rebounds,2.83,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Julie Allemand,julie allemand,julie allemand,TOR,POR,assists,5.03,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Julie Allemand,julie allemand,julie allemand,TOR,POR,threes_made,1.27,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Julie Allemand,julie allemand,julie allemand,TOR,POR,steals,1.68,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Julie Allemand,julie allemand,julie allemand,TOR,POR,blocks,0.28,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Karlie Samuelson,karlie samuelson,karlie samuelson,POR,TOR,points,1.78,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Karlie Samuelson,karlie samuelson,karlie samuelson,POR,TOR,rebounds,0.74,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Karlie Samuelson,karlie samuelson,karlie samuelson,POR,TOR,assists,0.68,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Karlie Samuelson,karlie samuelson,karlie samuelson,POR,TOR,threes_made,0.69,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Karlie Samuelson,karlie samuelson,karlie samuelson,POR,TOR,steals,0.42,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Karlie Samuelson,karlie samuelson,karlie samuelson,POR,TOR,blocks,0.2,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,TOR,points,4.16,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,TOR,rebounds,3.71,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,TOR,assists,1.47,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,TOR,threes_made,1.03,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,TOR,steals,0.8,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Luisa Geiselsöder,luisa geiselsöder,luisa geiselsöder,POR,TOR,blocks,0.44,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,points,16.54,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,rebounds,6.1,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,assists,2.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,threes_made,2.04,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,steals,1.31,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,blocks,0.3,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Rickea Jackson,rickea jackson,rickea jackson,CHI,MIN,points,11.42,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Rickea Jackson,rickea jackson,rickea jackson,CHI,MIN,rebounds,2.22,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Rickea Jackson,rickea jackson,rickea jackson,CHI,MIN,assists,1.04,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Rickea Jackson,rickea jackson,rickea jackson,CHI,MIN,threes_made,1.9,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Rickea Jackson,rickea jackson,rickea jackson,CHI,MIN,steals,0.65,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Rickea Jackson,rickea jackson,rickea jackson,CHI,MIN,blocks,0.45,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,POR,points,8.9,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,POR,rebounds,4.15,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,POR,assists,1.42,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,POR,threes_made,0.74,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,POR,steals,0.94,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-23,2026-05-23,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,POR,blocks,0.82,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260523.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Betnijah Laney-Hamilton,betnijah laney-hamilton,betnijah laney-hamilton,NYL,DAL,points,11.94,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Betnijah Laney-Hamilton,betnijah laney-hamilton,betnijah laney-hamilton,NYL,DAL,rebounds,3.65,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Betnijah Laney-Hamilton,betnijah laney-hamilton,betnijah laney-hamilton,NYL,DAL,assists,3.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Betnijah Laney-Hamilton,betnijah laney-hamilton,betnijah laney-hamilton,NYL,DAL,threes_made,1.85,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Betnijah Laney-Hamilton,betnijah laney-hamilton,betnijah laney-hamilton,NYL,DAL,steals,0.92,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Betnijah Laney-Hamilton,betnijah laney-hamilton,betnijah laney-hamilton,NYL,DAL,blocks,0.28,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,DAL,points,10.1,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,DAL,rebounds,2.41,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,DAL,assists,5.45,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,DAL,threes_made,1.57,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,DAL,steals,1.04,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,DAL,blocks,0.32,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Dominique Malonga,dominique malonga,dominique malonga,SEA,WAS,points,10.3,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Dominique Malonga,dominique malonga,dominique malonga,SEA,WAS,rebounds,5.48,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Dominique Malonga,dominique malonga,dominique malonga,SEA,WAS,assists,1.18,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Dominique Malonga,dominique malonga,dominique malonga,SEA,WAS,threes_made,0.38,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Dominique Malonga,dominique malonga,dominique malonga,SEA,WAS,steals,0.87,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-24,2026-05-24,Dominique Malonga,dominique malonga,dominique malonga,SEA,WAS,blocks,1.09,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260524.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Janelle Salaün,janelle salaün,janelle salaün,GSV,CON,points,12.04,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Janelle Salaün,janelle salaün,janelle salaün,GSV,CON,rebounds,5.18,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Janelle Salaün,janelle salaün,janelle salaün,GSV,CON,assists,1.4,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Janelle Salaün,janelle salaün,janelle salaün,GSV,CON,threes_made,2.11,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Janelle Salaün,janelle salaün,janelle salaün,GSV,CON,steals,0.69,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Janelle Salaün,janelle salaün,janelle salaün,GSV,CON,blocks,0.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,POR,points,19.55,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,POR,rebounds,5.99,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,POR,assists,7.31,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,POR,threes_made,2.79,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,POR,steals,1.51,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-25,2026-05-25,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,POR,blocks,0.43,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260525.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-28,2026-05-28,Janelle Salaün,janelle salaün,janelle salaün,GSV,IND,points,12.54,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260528.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-28,2026-05-28,Janelle Salaün,janelle salaün,janelle salaün,GSV,IND,rebounds,5.19,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260528.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-28,2026-05-28,Janelle Salaün,janelle salaün,janelle salaün,GSV,IND,assists,1.47,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260528.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-28,2026-05-28,Janelle Salaün,janelle salaün,janelle salaün,GSV,IND,threes_made,2.25,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260528.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-28,2026-05-28,Janelle Salaün,janelle salaün,janelle salaün,GSV,IND,steals,0.73,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260528.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-28,2026-05-28,Janelle Salaün,janelle salaün,janelle salaün,GSV,IND,blocks,0.27,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260528.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
2026-05-29,2026-05-29,Bridget Carleton,bridget carleton,bridget carleton,POR,ATL,points,7.77,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260529.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-29,2026-05-29,Bridget Carleton,bridget carleton,bridget carleton,POR,ATL,rebounds,3.78,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260529.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-29,2026-05-29,Bridget Carleton,bridget carleton,bridget carleton,POR,ATL,assists,1.53,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260529.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-29,2026-05-29,Bridget Carleton,bridget carleton,bridget carleton,POR,ATL,threes_made,1.72,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260529.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-29,2026-05-29,Bridget Carleton,bridget carleton,bridget carleton,POR,ATL,steals,0.74,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260529.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-29,2026-05-29,Bridget Carleton,bridget carleton,bridget carleton,POR,ATL,blocks,0.38,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260529.csv,missing_projected_or_actual_value,1,2026-06-10T11:30:42Z
2026-05-31,2026-05-31,Alysha Clark,alysha clark,alysha clark,LVA,GSV,points,8.97,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-10T11:30:42Z
