slate_date,game_date,player_name,player_id,player_key,team,opponent,stat,projected_value,source_file,reason,candidate_actual_rows,created_at_utc
2026-05-29,2026-05-29,Bridget Carleton,bridget carleton,bridget carleton,POR,ATL,blocks,0.38,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260529.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Alysha Clark,alysha clark,alysha clark,LVA,GSV,points,8.97,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Alysha Clark,alysha clark,alysha clark,LVA,GSV,rebounds,4.65,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Alysha Clark,alysha clark,alysha clark,LVA,GSV,assists,1.87,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Alysha Clark,alysha clark,alysha clark,LVA,GSV,threes_made,1.09,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Alysha Clark,alysha clark,alysha clark,LVA,GSV,steals,0.85,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Alysha Clark,alysha clark,alysha clark,LVA,GSV,blocks,0.38,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Jewell Loyd,jewell loyd,jewell loyd,LVA,GSV,points,9.84,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Jewell Loyd,jewell loyd,jewell loyd,LVA,GSV,rebounds,2.52,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Jewell Loyd,jewell loyd,jewell loyd,LVA,GSV,assists,2.18,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Jewell Loyd,jewell loyd,jewell loyd,LVA,GSV,threes_made,2.21,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Jewell Loyd,jewell loyd,jewell loyd,LVA,GSV,steals,1.49,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Jewell Loyd,jewell loyd,jewell loyd,LVA,GSV,blocks,0.45,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,GSV,points,20.54,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,GSV,rebounds,3.77,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,GSV,assists,4.88,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,GSV,threes_made,3.05,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,GSV,steals,1.06,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-05-31,2026-05-31,Kelsey Plum,kelsey plum,kelsey plum,LVA,GSV,blocks,0.34,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260531.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-02,2026-06-02,Chennedy Carter,chennedy carter,chennedy carter,LVA,LAS,points,19.82,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-02,2026-06-02,Chennedy Carter,chennedy carter,chennedy carter,LVA,LAS,rebounds,5.27,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-02,2026-06-02,Chennedy Carter,chennedy carter,chennedy carter,LVA,LAS,assists,3.99,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-02,2026-06-02,Chennedy Carter,chennedy carter,chennedy carter,LVA,LAS,threes_made,0.9,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-02,2026-06-02,Chennedy Carter,chennedy carter,chennedy carter,LVA,LAS,steals,1.1,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-02,2026-06-02,Chennedy Carter,chennedy carter,chennedy carter,LVA,LAS,blocks,0.36,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Alysha Clark,alysha clark,alysha clark,LVA,GSV,points,9.06,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Alysha Clark,alysha clark,alysha clark,LVA,GSV,rebounds,4.63,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Alysha Clark,alysha clark,alysha clark,LVA,GSV,assists,1.82,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Alysha Clark,alysha clark,alysha clark,LVA,GSV,threes_made,1.02,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Alysha Clark,alysha clark,alysha clark,LVA,GSV,steals,0.97,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Alysha Clark,alysha clark,alysha clark,LVA,GSV,blocks,0.38,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Chennedy Carter,chennedy carter,chennedy carter,LVA,GSV,points,19.5,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Chennedy Carter,chennedy carter,chennedy carter,LVA,GSV,rebounds,5.45,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Chennedy Carter,chennedy carter,chennedy carter,LVA,GSV,assists,3.69,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Chennedy Carter,chennedy carter,chennedy carter,LVA,GSV,threes_made,0.9,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Chennedy Carter,chennedy carter,chennedy carter,LVA,GSV,steals,1.14,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Chennedy Carter,chennedy carter,chennedy carter,LVA,GSV,blocks,0.32,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,IND,points,10.12,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,IND,rebounds,2.59,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,IND,assists,5.22,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,IND,threes_made,1.52,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,IND,steals,1.11,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,NYL,IND,blocks,0.3,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Erica Wheeler,erica wheeler,erica wheeler,IND,NYL,points,6.69,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Erica Wheeler,erica wheeler,erica wheeler,IND,NYL,rebounds,2.42,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Erica Wheeler,erica wheeler,erica wheeler,IND,NYL,assists,4.08,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Erica Wheeler,erica wheeler,erica wheeler,IND,NYL,threes_made,1.44,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Erica Wheeler,erica wheeler,erica wheeler,IND,NYL,steals,0.88,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Erica Wheeler,erica wheeler,erica wheeler,IND,NYL,blocks,0.3,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,IND,points,20.18,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,IND,rebounds,5.99,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,IND,assists,7.53,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,IND,threes_made,2.82,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,IND,steals,1.55,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-06,2026-06-06,Sabrina Ionescu,sabrina ionescu,sabrina ionescu,NYL,IND,blocks,0.4,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260606.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Aicha Coulibaly,aicha coulibaly,aicha coulibaly,CHI,TOR,points,4.5,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Aicha Coulibaly,aicha coulibaly,aicha coulibaly,CHI,TOR,rebounds,2.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Aicha Coulibaly,aicha coulibaly,aicha coulibaly,CHI,TOR,assists,0.98,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Aicha Coulibaly,aicha coulibaly,aicha coulibaly,CHI,TOR,threes_made,0.21,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Aicha Coulibaly,aicha coulibaly,aicha coulibaly,CHI,TOR,steals,0.85,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Aicha Coulibaly,aicha coulibaly,aicha coulibaly,CHI,TOR,blocks,0.19,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,CHI,TOR,points,11.97,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,CHI,TOR,rebounds,3.15,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,CHI,TOR,assists,3.78,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,CHI,TOR,threes_made,1.34,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,CHI,TOR,steals,1.04,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,CHI,TOR,blocks,0.42,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,DiJonai Carrington,dijonai carrington,dijonai carrington,CHI,TOR,points,11.65,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,DiJonai Carrington,dijonai carrington,dijonai carrington,CHI,TOR,rebounds,6.4,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,DiJonai Carrington,dijonai carrington,dijonai carrington,CHI,TOR,assists,2.8,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,DiJonai Carrington,dijonai carrington,dijonai carrington,CHI,TOR,threes_made,1.29,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,DiJonai Carrington,dijonai carrington,dijonai carrington,CHI,TOR,steals,1.01,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,DiJonai Carrington,dijonai carrington,dijonai carrington,CHI,TOR,blocks,0.71,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Emma Cannon,emma cannon,emma cannon,LAS,POR,points,3.35,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Emma Cannon,emma cannon,emma cannon,LAS,POR,rebounds,0.17,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Emma Cannon,emma cannon,emma cannon,LAS,POR,assists,0.58,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Emma Cannon,emma cannon,emma cannon,LAS,POR,threes_made,1.16,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Emma Cannon,emma cannon,emma cannon,LAS,POR,steals,0.34,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Emma Cannon,emma cannon,emma cannon,LAS,POR,blocks,0.11,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,missing_projected_or_actual_value,1,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Haley Jones,haley jones,haley jones,POR,LAS,points,5.87,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Haley Jones,haley jones,haley jones,POR,LAS,rebounds,3.38,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Haley Jones,haley jones,haley jones,POR,LAS,assists,2.24,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Haley Jones,haley jones,haley jones,POR,LAS,threes_made,0.47,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Haley Jones,haley jones,haley jones,POR,LAS,steals,1.03,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
2026-06-07,2026-06-07,Haley Jones,haley jones,haley jones,POR,LAS,blocks,0.91,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260607.csv,no_safe_player_match,0,2026-06-21T11:30:44Z
